feature1,feature2,feature3,feature4,feature5,feature6,label
2.0531125266800925,-1.0856815060089082,-0.29288633313710466,-0.4151748168126892,2.0155831736200724,-0.1701796665065516,1
-0.4776473112341707,1.580693002050848,0.4023535681758008,-0.08752966971909548,-0.24943897951322302,-1.2780584791178016,0
-1.609375043736055,2.0234734914951034,0.729746252962284,0.5143823174222686,-1.0057084537764505,-0.614236618548697,0
1.6650282864319847,0.8066791156248181,0.846796164900449,-1.2702879274495678,1.1601001833143765,-1.381109755914747,2
0.007743274575679138,-2.6213350090690994,-0.1730372648262306,0.977522254541384,0.2427274396761474,0.4540138017167675,2
0.5989015694792503,-1.2857231121673054,-1.580334129241016,-0.936964121484738,-0.6035539637531888,0.18465277590460072,1
1.967877250214417,-1.7944720693186773,-0.7726312262397679,-1.01643945809034,1.0250855568108066,-0.378295274261212,2
1.5011148595008819,0.06721153205540453,0.06428741277841254,-0.02185814705360234,2.0494561807735963,0.060608835674933005,1
4.076963087830155,0.2595246017202737,2.2062550442575573,-4.0557089059794045,1.2811361265374495,0.5070812587595488,1
0.15135108232436711,-2.4663663651520054,1.212016527676657,0.3956322269680552,-0.13552410695452366,0.9775680321615458,1
-3.32270924048113,-2.937129326970605,0.5711751272398532,5.0242986507853935,-0.033877453251164535,-1.2915111010958051,1
1.0399146376196824,-0.7338854395585268,-2.6599833786509084,-0.6595033842187623,0.4680348315253504,1.5683392760301245,1
-0.18967617540413767,0.31894680893783556,-2.613745908833655,0.6829484858218395,0.568483287447645,0.05662845181217025,2
-1.1740872312943667,-0.910430107222358,-0.6512744036023634,-0.3546609445902694,-2.2763197413074683,0.22987220812393777,0
0.9442692495736278,0.19486553443202803,1.0435866898660946,0.11183376954913848,1.4767038664718752,0.13309373513678405,2
2.061185342216074,-1.096493242628503,-1.384954961234762,-1.6461980896076205,0.689092882480739,0.23320596398520743,1
1.1407624512814794,-0.15313436098690048,-1.6564192633311365,-1.659194869758831,-0.28778790168729795,1.0499842925713831,1
1.631030778664771,-2.077537235680338,-0.8221420327318749,-0.626350521429098,0.897010366410445,-0.09843898615563221,0
2.006893644813892,-0.3567091380884786,1.9296716936862903,-1.0699129738060162,1.48270948486343,-0.9033434862969979,2
-3.2133678035375053,0.12619866854818362,1.5609420298540684,2.29459251461785,-1.8674499762135701,0.6714806010069174,0
-0.2592614909133908,-1.492936969775968,2.291287113490134,0.6721400478345256,-0.08813109235400995,1.2431834372143582,1
-0.335845496702013,0.12020576186528276,0.5945566694256476,1.9547574649350126,1.692745943889261,1.540785811994749,1
-0.8092213678823683,-2.4373885227439476,1.6257238674003172,1.6988708601264,-0.029834433241091585,-0.9017815867008206,1
-0.1585017235328101,0.3324266165863641,-1.5042901160927713,-1.908028464827702,-2.179347124452817,0.8647446916408404,0
-1.7160778862210662,0.47650722712637084,0.6328152311780161,1.5575590111116768,-0.5107937955147983,-1.6550629923331868,0
-4.911248862530585,0.06749763128692576,-0.8157627106095697,3.7540598441704542,-2.6391711496438264,-0.6278832144417893,0
-0.5514536064242087,-3.2619807915875816,1.7454647567346646,1.8385556337711813,0.2148985202467536,0.7579053961110119,1
0.5374288895051806,1.0329760037778648,-1.5509596528310228,0.3881328325018576,1.4721794701906892,-1.0656997173554419,2
-0.14288448051418984,0.157135785206429,-0.7069317866000586,0.15065577649624196,0.014042693565916808,1.0871951843953045,1
-0.34607094752794487,-1.7999683745684791,0.13606323924580632,0.5176177024577457,-0.47854885646533707,-0.7054256480791758,1
1.9016305445368455,0.16955095570712309,0.3757456994690349,-0.5746952798557883,2.0330080533829014,0.5871376842128475,1
0.6281216945429817,-2.473011664900265,0.1125662038675973,-0.1589935475914308,-0.08941695246197856,-0.21795205326864608,2
-0.7818229197433041,0.6201547114064248,-0.2774408513821329,1.5550640407736869,0.8049968693271415,0.7490898442530696,2
0.4849684780614745,-0.618719902418031,0.7759244331383853,0.9568759252633876,1.5052870869974022,1.2720589823398831,1
0.8923988970678658,-1.1608805618081464,-1.5290654955820977,-3.16969111702194,-2.5749922170078814,-0.8466117091333288,0
5.088081670647293,-2.7307963732255134,-5.170027573487646,-4.9667795119245906,0.7110243997273716,-0.08456299914380815,1
0.6545801295633703,-0.07996354546479978,0.8628580787687715,0.9480815164900913,1.8971377044759525,-0.596395217935485,1
0.3003393035535804,1.5124365538944518,-0.8923998216956424,1.4355157507789242,2.4327445432452883,0.20944693229641737,2
-3.676683679512942,0.5395360600900723,-0.4652486151694277,1.9208620418993259,-2.7825577837847977,-1.1859110092328462,0
3.4993344895591196,-1.3011414944369721,-1.7990556343348287,-2.492795636510138,1.6742880294107723,-0.21754074858394365,1
-2.347282312335833,-3.3880387692207967,2.9328557194263816,2.827607933754371,-1.2061094386664104,0.1694418308596864,1
2.3195172992676025,-0.253473538510524,-2.645085318754357,-1.2970515939395466,1.6791719316415834,0.5623166206232582,2
0.7153128144328483,-1.1431458486212978,-1.0816471225571536,-1.2959886525171753,-0.7855723441711528,-0.8662269480072499,0
0.6272079562905765,-2.2119199991864855,-0.282690060622516,0.6670855795950554,0.8821867266265575,-1.030014575863108,2
-3.3955579653252035,0.12600487865779764,3.3266821841813545,1.3774557853847913,-3.1004021978745167,0.264644005121289,0
-0.0608229310011591,-0.6715210053416287,-1.1014910266171287,-0.8325346610400138,-1.197694919260551,3.495877789600099,1
-0.22973797797557705,1.4628783136045684,0.25867596900771206,1.7685108233476572,2.0569046815482093,1.0742676129098663,1
-4.10602509673283,0.36498472884146826,1.0243068234487196,2.6137456449091583,-2.6698583087999923,0.41886474740898055,2
-0.02587315687998193,-1.8907440215754197,3.0968053501175534,0.1905163215036969,-0.41120903042757195,-1.3495488481743696,1
0.555702179352827,-1.3309935942369626,2.723406955276084,0.7025053818215883,1.111101846097522,-0.6498214781408206,2
-0.7983543257071876,1.3928198292841323,0.5077001363999605,0.4939985497156094,-0.11814641165377737,2.0458172880882857,0
2.376595691763062,2.381400528597722,1.6016674831474165,-1.8764693798691225,1.9752776378171129,-0.9657574156062594,2
2.7738523269226443,2.3129440451494983,0.401426666844799,-2.124903897758867,2.2236765807784966,0.1339599071656446,2
0.27597216726946994,-2.969892321862215,0.6011207313324409,1.0272686519557974,0.5566467831346606,0.042482538923175224,1
2.280121439340904,-1.9735965155690909,-1.257201188640848,-1.9970905696877481,0.33432631948121605,-0.8658664371290591,0
0.15148265994597754,-0.5805157393809068,0.006933995864226716,1.7841453895045767,1.952165567139841,-0.6927314644886842,1
1.8935156562904591,-0.4212008353423372,-1.803707363141767,-2.7401067442611993,-0.5113868423160873,-0.2548998448684591,0
-3.917001918232346,-0.21842514509840338,0.7709608265421275,2.930708131349049,-2.2532916908633855,-0.04820608148706246,0
1.9443863799976402,-1.3747285929428315,-1.9954507954011353,-1.7411630241346352,0.3371029316397042,-0.24091124509361989,1
1.8136335092338491,-1.5221210544856607,-1.9212230250951146,-1.747490754924008,0.10555898313008272,0.2859186604759825,1
1.1590939526256445,0.5206765204323205,-1.0004023257952812,0.4070040347614743,2.183524160339327,-2.924925179196677,2
0.24908944433131697,-0.07250807739843879,-0.42257942796410264,1.4287299860131477,1.8594754599046386,1.459107157301978,1
-2.356559965718114,-0.5077772706621559,1.3290344875132412,1.6030253630073168,-1.6434611324726045,0.3631193416713573,2
-1.7095149323143972,1.2887770440466688,0.5824100542176536,0.8224467505247847,-1.0410749503639363,-0.42251273442204323,0
-0.14711315003620073,-0.2015775021833438,0.3285983390406755,1.3409812815806257,1.185557515167519,-0.30742344459825993,1
2.5203800119459157,0.9229127074190202,1.7775528259123705,-1.7214259704020658,1.8819654895023263,-1.110652196249686,2
0.8958278056224009,0.27469531531807667,-1.392044182093887,-0.2009839414956942,1.0881142226785578,-0.6722782721875988,2
-2.7330400169911693,0.9661727383459404,0.8785001941457069,1.7100825949229366,-1.5812682091924888,0.771038919953255,0
3.467784053993152,-1.2978721154878818,-1.3363999741554216,-1.92283949660241,2.249717394945052,0.7460881195396843,1
2.3644493096011523,0.3706934211791313,1.1407560971313528,-1.6929273528385962,1.5237241037022153,0.4486131033181622,2
1.086148842307455,0.3064783994743121,-2.0544810112914442,-3.5367007813165077,-2.2479057903554187,-1.2062713092828017,0
4.660530363194332,-1.8844064532196914,-1.6851557655024314,-2.289156196802753,3.2986708129459315,0.18494228287440923,1
-0.3148134440259681,1.264592270060166,2.4414604108604845,-0.9961023738046055,-1.099701000763813,1.4935827693088695,0
1.7713445020377057,0.239141146048512,0.8200690238825319,-1.827101508894796,0.525561567648188,-0.4300992037619455,2
3.0396038242913965,-0.9432041628616656,-2.687425528074458,-2.5783506688808653,1.0624413526507508,-1.5456501396999585,1
1.1242602924407952,-0.5298457567351911,-3.477363415253404,-1.2444084954790664,0.012332503431039976,-0.044764807386507684,1
0.1140386923429535,-4.077018430452339,0.4880842992058321,1.6976193365494252,0.7113741212101381,-0.6199341874048961,0
-0.06824736009617416,1.8106866567020188,-0.36352679952151234,0.6870181043483863,1.216095474275327,0.31353796728351535,2
2.10120571506857,0.21268326303787877,1.8893609150099961,-1.9929757816687699,0.7930897005020008,-0.5706713486133254,2
1.5808916262204082,-1.575572860820008,0.38691011679193865,-0.10475868265704447,1.554308459325474,-1.689058449328896,1
-0.6823460969677497,0.6569064377004923,0.555141181211481,1.9575695598546168,1.390577783804283,-0.3242360108482005,2
1.3676873550342115,0.8183134478632897,-1.838763449312788,0.12617627582880675,2.255445138607509,1.108788382475365,2
-2.4316456800117927,-2.412278332744642,1.3904203037238387,3.1460946467295394,-0.6769628594850452,1.3466658228367874,1
0.6829699499025663,0.19933654138564472,-1.2118902476752913,1.345578529878344,2.4449567485171544,0.5726081079140996,2
1.3246345561987642,0.34088577693103117,-0.35926484723539065,0.2599526407021464,2.1969699794500843,-1.840329036234172,1
-1.1901668999054447,0.28704173439268876,-1.1637715601743717,-1.1537698492756254,-2.787522474258981,1.4798860999138403,0
5.205281831134826,-3.95550028710507,-3.219967962477981,-4.261697536819187,1.2559259569675854,1.6165704941174162,1
-0.23223123310841554,-2.6220367033202345,2.909025172379269,1.177871220149615,0.14298803953082162,-0.1586166770513216,1
-2.132949533029893,0.46588324575786644,0.7376929475202008,1.2746481348732948,-1.3891229336713193,-0.3665010555121015,0
-2.366725407401786,0.8736143819451587,1.943772475871727,0.4953507740484768,-2.417759874526073,0.4261195264046615,0
1.0869106732162863,0.6565299500087911,-0.3832836143971843,1.3235968205418343,3.1201243851432676,1.219503568712245,1
0.8412402196370521,-0.38236583155088577,0.6472589697324631,-0.13723381611977004,0.8840008429807411,0.06231564543053688,1
-3.080217486784605,0.3623350756868987,-0.09527724287926231,2.3861507401178295,-1.5188675427242293,-0.16809346596524435,0
-2.821791128842573,2.1721190811636877,-1.2759579851706913,-0.31341544724077,-3.518246843705955,0.8328993285973896,0
-2.347329231600207,0.535756331348858,0.2745000075778329,1.5186607218024686,-1.398398055980634,2.11087263702428,0
2.14052740508621,-0.58488382778051,1.8900557398434092,-1.41237263693596,1.223593870302526,-0.6166050540454969,2
-1.4751562428215381,-1.113396491027915,-1.8525694714503111,2.004270042768068,-0.20791995840413602,0.6480883646604091,2
1.8433879321379973,-0.5055005116620082,0.8316696382168599,-0.6291347634321311,1.6843843631350897,0.33014261578907306,1
-2.0199513501913953,0.07313609820257472,1.5163923440382028,0.6961736229616633,-1.9798918920165023,0.00276183588393645,0
0.33784140769793725,2.531941252762941,2.0855151696684824,-0.2334933105258905,1.0127811223024947,0.11924332929589004,0
1.8711814874880282,-0.52500229698563,0.37005881007864794,-0.8177623334073002,1.5106721954554818,1.269678839602134,1
0.3745726481293089,4.392493290977399,0.25811188798575013,-0.7446879746058106,1.087883272918257,1.8822922338341885,0
0.06808770898521266,-0.5482195792477944,-1.067365484800735,-0.863558268600048,-1.0161612803558793,-0.9962320562225203,0
-1.2673898152711196,1.2845484524796622,-0.03804312513933428,0.44622731892492584,-0.8469600599609037,-0.042335658198237126,0
-2.0756001069675936,-1.8282573350471774,0.6757912849893133,3.368192466767861,0.2302177701673569,0.7225885016201056,1
0.25343475917972,-1.5037304881174602,-0.8872388098886254,-1.1840069989458744,-1.408367024782124,-0.26899450730334135,0
1.8705723556396583,0.24861236001017684,-1.8239472744064873,-1.965572956179602,0.5042405727667656,-1.3535598561343933,0
1.0386140015634457,-1.1240761879768841,-2.0756391773635174,-1.317557770071656,-0.3648826903862503,0.953671678165781,1
2.0051541250894673,-0.4336924948223102,-2.764036278311191,-1.065425350430814,1.4426669250640767,0.9262443215248913,1
-1.2767674442419326,1.2890152755629005,3.162609667534975,-0.02870534254509849,-1.3589352519249536,0.661422784083347,0
-1.4428471631513018,-0.47410092280604066,0.7491942489197985,2.5191445345611876,0.6033787478036234,-2.488562261791484,1
0.22980831759377318,0.6047412192931885,-1.1155705630265371,0.8194830299431051,1.3849304003133125,-1.0317170119335606,1
-1.0085901962753052,2.082741544265253,0.18105003837153122,0.5627078745527869,-0.1158865275856491,1.765709266450403,0
2.4970472808117385,0.4300849186642337,-0.028784072692666696,-1.2581888544251072,2.1886833865963298,0.8943678872123748,1
-1.8351240244649252,1.694228743668714,-0.46693434084647367,1.280879360041931,-0.5942902769206724,0.7941400600761793,0
-0.13434091570864537,-3.0135948498700995,-0.2890496216584313,-0.7018754933267173,-1.8893450464942394,-0.3253628783514149,0
1.2163144908444745,-1.060639875400683,0.5480618359873415,0.665738365453848,2.0507037559002512,-0.4735712337713081,1
-3.5801811323404076,-0.07110083337025319,0.6374956432124688,2.6826547690043556,-2.015154038159216,0.17367664613852624,0
-0.9808660195710546,-3.4195748693468744,0.4365373181479413,1.5075255497217124,-0.7842310228446445,0.14993167006339106,0
0.240610265443647,-2.870973367494315,0.8172823932796933,0.5383365623096668,0.012034286410777417,0.8560592234970398,1
-2.4177600718575802,-1.0945734084238528,-0.271615273453246,0.204013876627813,-3.4289745921884003,0.9557079561210825,0
3.5640075328238643,-2.50708966581191,-2.0071641592225107,-2.045516142580261,1.8663527838092424,-0.7290791631026989,1
-0.9884261909386463,1.2482977619055227,1.3747543242081286,0.18355557403256062,-0.7553009442374461,-0.39231476873390336,0
0.15774889071784326,0.6550575142454935,-0.44990127052004314,1.4121325480327565,1.9450753039780553,-0.35884641691291935,2
1.706717239375482,1.1404220891647394,-1.7673862860478695,0.06736930999144697,2.7567316595579934,0.03240144136967392,2
-2.6804949865550505,1.416849284680934,0.8894176090440906,1.4462510158314572,-1.652894458230546,-0.8988606069585929,0
-1.167805016764273,-3.052772146144041,-0.09225066664168513,-0.7126092503960844,-3.3250050035372998,1.0276776748010317,0
2.323494059540016,-0.35259433103688365,-1.8973256073197304,-2.7904744450151218,0.043071384792830125,0.6170301703206962,0
-0.4641344166954777,-1.7050171978208724,1.3382234609176566,1.3797757882457033,0.3259784041376609,-0.8343641789960169,1
2.6406463665739284,-0.6804379975221821,-0.8062187266040719,-1.1099724848384935,2.193291135125908,1.137706202714778,1
0.5006685444376741,0.4591148691580742,-1.097480818571344,0.3069441891938418,1.1557883393841595,-0.004824621905130248,1
-0.3610425546383107,0.2881153333116855,-2.372650832397449,0.741135079088084,0.3883793278594674,0.7576628729399759,2
0.8608624974789678,1.1583296045029954,-0.04208667787636666,0.6183963100316476,2.2082574326817093,0.3118141834772605,2
-0.1334631905144772,-1.1596953021936378,0.3201440052597547,1.7231812729028744,1.3161867081697274,-1.6646097350337665,1
5.086190811627208,-1.8179322478388829,-1.775083026528808,-2.633059382880405,3.52946859650553,-1.085456076896216,1
-1.927929860959884,-2.3893285100137787,1.4694001479914949,3.2310889169205943,0.11084584528591712,-1.877442885236109,1
1.2940992638782571,-3.353712287188926,-0.681460175440922,-1.9106258895500687,-1.3511073638349822,2.407377583931219,0
0.28350050722128334,-1.0302852684477233,-0.6119816870847727,0.11383063248770764,0.18452101690404732,-1.4397742131100844,1
-3.1142707999868406,1.1199594764900023,0.030366986280679797,2.6980212087532305,-0.9900902174801036,-0.510334983207748,0
-5.51951867902255,-0.38957981920280504,-0.49097753241256603,3.821429819127165,-3.5400390852639854,0.2560548642832593,0
-4.083413488413985,-0.9552299017499424,1.645705016541484,1.9983054880623792,-3.7159711657307533,0.9481214391006447,0
3.7930448510402157,0.848018468034998,0.0207081201705015,-2.2571943107330883,3.0122650387496934,-0.4203951223616271,1
0.4870874247995278,-2.918411059960361,-0.7233314197138393,-2.1195872169219325,-2.5433277002719588,0.25178770689393903,0
-2.541506425752859,0.05366317474683058,0.20291354578975462,4.064486580486529,0.9347596425421294,-1.524415338120977,1
2.939719620757682,-1.6638360569254158,1.9006264737449223,-2.714829252147723,0.5701060095166476,-0.14634235365483608,2
1.274903502717905,-0.577141563243217,-1.3966345104967046,-1.5134719228233977,-0.07915958020870639,1.1953361180028157,0
1.289365012200026,-4.7561245468164195,-0.008089536792749819,-0.7437555640540368,-0.5347935741744557,0.933783912872343,0
0.44130396954634477,-0.1957158522618383,-0.9796537556699835,1.9339666559798527,2.6271271129162943,-0.4167026002343339,2
1.955478710734341,-1.4668275191701543,0.4421804143096113,-1.4964036324501917,0.5972762685797437,-0.5045524370842177,2
